iterations,rate,period_us,quota_us,workers,pattern,burst_low,burst_high,load,trial,run_id,order,timestamp,segment_raw,p99_ms,p95_ms,p50_ms,successful_rps,scheduled,success,errors,rejected,lag_p99_ms,cpu_cores,throttle_fraction,nr_throttled,start_temp_c,mean_temp_c,max_temp_c,monitor_samples,drain_elapsed_s,host_cpu_pct,client_cpu_peak_pct,power_variant,segment,failure_fraction,log_p99,cell
44000,66.59,50000,25000,1,bursty,33.295,99.885,moderate,5,p50000_w1_moderate_bursty_r5,216,1790330602.506357,7,6.581322,6.348438,5.710656,66.5983005445667,3996,3996,0,0,1.071707,0.32350620930565477,0.014166666666666666,17,40.96153846153846,44.42025862068966,46.75,58,60.00153108,3.5224137931034485,4.85,ca129a4af3,5,0.0,1.8842356370112456,50000_1_moderate_bursty
44000,66.59,0,0,1,steady,33.295,99.885,moderate,1,p0_w1_moderate_steady_r1,217,1790330768.6425774,7,6.611654,6.389202,5.805282,66.59955646693379,3996,3996,0,0,1.089897,0.32737610905658543,0.0,0,40.93269230769231,44.32543103448276,46.5,58,60.000399582,3.7136206896551727,6.67,ca129a4af3,5,0.0,1.888833849490954,0_1_moderate_steady
44000,113.21,50000,25000,4,bursty,56.605,169.815,high,4,p50000_w4_high_bursty_r4,218,1790330935.988564,7,1381.703037,1320.054945,788.767882,96.16472834343553,6793,5884,0,909,1.064364,0.43775331501276077,0.7132352941176471,873,40.84615384615385,44.94703389830509,47.0,59,61.186675212,4.712372881355932,6.86,ca129a4af3,5,0.13381422052112468,7.231072102077144,50000_4_high_bursty
44000,113.21,250000,125000,4,steady,56.605,169.815,high,5,p250000_w4_high_steady_r5,219,1790331103.1593277,7,5.870992,5.657008,4.983487,113.2154896539062,6793,6793,0,0,1.060361,0.489362561858102,0.06666666666666667,16,40.875,47.02801724137931,49.0,58,60.000623773,4.785689655172414,8.65,ca129a4af3,5,0.0,1.770023614451245,250000_4_high_steady
44000,66.59,50000,25000,1,steady,33.295,99.885,moderate,3,p50000_w1_moderate_steady_r3,220,1790331274.126818,7,6.561654,6.327233,5.800884,66.59890462117613,3996,3996,0,0,1.083496,0.3271874874354855,0.0,0,41.20192307692308,44.34051724137931,46.625,58,60.000986844,3.7325862068965514,5.88,ca129a4af3,5,0.0,1.881242705321867,50000_1_moderate_steady
44000,66.59,250000,125000,1,bursty,33.295,99.885,moderate,2,p250000_w1_moderate_bursty_r2,221,1790331435.2770247,7,6.442121,6.214774,5.662522,66.59857149283079,3996,3996,0,0,1.073559,0.3222700027958253,0.0,0,41.44230769230769,44.286637931034484,46.5,58,60.001286971,3.497068965517242,4.81,ca129a4af3,5,0.0,1.8628578337192592,250000_1_moderate_bursty
44000,113.21,100000,50000,1,bursty,56.605,169.815,high,2,p100000_w1_high_bursty_r2,222,1790331602.2742643,7,849.828281,792.477514,311.970446,111.57059699790868,6793,6793,0,0,1.05954,0.4182952519770355,0.6223316912972086,379,40.82692307692308,56.17584745762712,58.5,59,60.885216919,4.446271186440677,5.83,ca129a4af3,5,0.0,6.7450343067221565,100000_1_high_bursty
44000,66.59,10000,5000,4,steady,33.295,99.885,moderate,4,p10000_w4_moderate_steady_r4,223,1790331774.4904728,7,6.595389,6.349082,5.808966,66.59960320400408,3996,3996,0,0,1.086006,0.32704268915836826,0.04466666666666667,268,41.34615384615385,44.44181034482759,46.875,58,60.000357476,3.6968965517241377,6.54,ca129a4af3,5,0.0,1.886370768508633,10000_4_moderate_steady
44000,113.21,250000,125000,4,bursty,56.605,169.815,high,3,p250000_w4_high_bursty_r3,224,1790331941.2241843,7,962.899358,727.505871,165.516266,112.06057146059527,6793,6793,0,0,1.068739,0.4153984889200954,0.5843621399176955,142,41.15384615384615,53.728813559322035,56.25,59,60.619001951,4.366440677966102,15.09,ca129a4af3,5,0.0,6.869948897510114,250000_4_high_bursty
44000,113.21,100000,50000,2,bursty,56.605,169.815,high,1,p100000_w2_high_bursty_r1,225,1790332119.3353212,7,3609.548652,1065.424951,280.566641,106.16473339869276,6793,6473,9,311,1.067297,0.4263293690592963,0.6540983606557377,399,41.29807692307692,49.61228813559322,50.875,59,60.971282956,4.503050847457628,9.52,ca129a4af3,5,0.0471073163550714,8.191338016363567,100000_2_high_bursty
44000,113.21,10000,5000,1,bursty,56.605,169.815,high,4,p10000_w1_high_bursty_r4,226,1790332292.669393,7,1038.266104,981.431859,434.67303,107.28770958107373,6793,6552,0,241,1.054689,0.4213162922889651,0.6645383104125737,4059,41.31730769230769,51.692796610169495,53.125,59,61.069436803,4.68949152542373,9.35,ca129a4af3,5,0.035477697629913145,6.945307393105718,10000_1_high_bursty
44000,66.59,100000,50000,4,bursty,33.295,99.885,moderate,1,p100000_w4_moderate_bursty_r1,227,1790332494.8295734,7,6.516793,6.273889,5.670867,66.59856286295212,3996,3996,0,0,1.072126,0.32360490662289315,0.0033333333333333335,2,41.32692307692308,44.65948275862069,47.0,58,60.001294746,3.500689655172413,6.73,ca129a4af3,5,0.0,1.8743823837646136,100000_4_moderate_bursty
44000,113.21,0,0,2,steady,56.605,169.815,high,4,p0_w2_high_steady_r4,228,1790332690.9879367,7,5.931446,5.696996,4.999837,113.21597242821068,6793,6793,0,0,1.0596,0.48966523269823964,0.0,0,40.95192307692308,47.25431034482759,49.25,58,60.000367919,4.815,4.85,ca129a4af3,5,0.0,1.7802680281409702,0_2_high_steady
44000,113.21,100000,50000,4,bursty,56.605,169.815,high,5,p100000_w4_high_bursty_r5,229,1790332868.0407448,7,4313.79784,3498.741776,165.326667,110.55155310908884,6793,6786,2,5,1.063878,0.4399776818713549,0.7133550488599348,438,41.24038461538461,49.78333333333333,50.875,60,61.383126778,4.600333333333333,5.66,ca129a4af3,5,0.0010304725452671868,8.369573964469524,100000_4_high_bursty
44000,66.59,50000,25000,1,bursty,33.295,99.885,moderate,4,p50000_w1_moderate_bursty_r4,230,1790333041.2363753,7,6.578506,6.338962,5.69309,66.59831099468501,3996,3996,0,0,1.079355,0.3237765860652679,0.006666666666666667,8,41.5,44.491379310344826,46.75,58,60.001521665,3.49051724137931,7.69,ca129a4af3,5,0.0,1.8838076678853601,50000_1_moderate_bursty
44000,113.21,100000,50000,4,steady,56.605,169.815,high,2,p100000_w4_high_steady_r2,231,1790333212.3483684,7,6.025128,5.718398,5.023138,113.21472828711306,6793,6793,0,0,1.060374,0.48847123313443397,0.19333333333333333,116,40.91346153846154,47.30818965517241,49.125,58,60.001027276,4.791896551724138,4.76,ca129a4af3,5,0.0,1.7959387239643287,100000_4_high_steady
44000,113.21,10000,5000,4,steady,56.605,169.815,high,4,p10000_w4_high_steady_r4,232,1790333383.408961,7,223.873594,119.736584,14.063164,113.19062154426605,6793,6793,0,0,1.056912,0.4932235762574954,0.9161946017994002,5499,41.26923076923077,48.56681034482759,50.125,58,60.013805979,5.591379310344828,4.81,ca129a4af3,5,0.0,5.411081580070814,10000_4_high_steady
44000,113.21,50000,25000,2,steady,56.605,169.815,high,1,p50000_w2_high_steady_r1,233,1790333559.4516122,7,6.354242,5.767737,5.018888,113.21488892496865,6793,6793,0,0,1.059427,0.48719599327110596,0.29333333333333333,352,41.20192307692308,47.9051724137931,52.875,58,60.000942142,4.8643103448275875,43.27,ca129a4af3,5,0.0,1.849122621366947,50000_2_high_steady
44000,113.21,50000,25000,2,steady,56.605,169.815,high,5,p50000_w2_high_steady_r5,234,1790333735.4249454,7,7.249608,5.763719,5.011355,113.21443284023994,6793,6793,0,0,1.060177,0.4890677517653126,0.32666666666666666,392,41.43269230769231,47.515086206896555,49.75,58,60.001183856,4.826896551724139,6.8,ca129a4af3,5,0.0,1.980947398439287,50000_2_high_steady
44000,66.59,10000,5000,4,steady,33.295,99.885,moderate,2,p10000_w4_moderate_steady_r2,235,1790333906.4143174,7,6.624385,6.388932,5.835855,66.59899432743607,3996,3996,0,0,1.083323,0.3284617958756255,0.04816666666666667,289,41.55769230769231,44.588362068965516,46.75,58,60.000906025,3.71,6.73,ca129a4af3,5,0.0,1.8907575373746182,10000_4_moderate_steady
44000,113.21,50000,25000,2,steady,56.605,169.815,high,4,p50000_w2_high_steady_r4,236,1790334072.5507793,7,7.39226,5.805505,5.038156,113.21512716736746,6793,6793,0,0,1.057593,0.48779955242806533,0.2841666666666667,341,41.29807692307692,47.76724137931034,49.875,58,60.00081588,4.814827586206896,4.72,ca129a4af3,5,0.0,2.000433506880995,50000_2_high_steady
44000,113.21,250000,125000,2,steady,56.605,169.815,high,4,p250000_w2_high_steady_r4,237,1790334243.5906856,7,5.948509,5.701768,5.009035,113.21563345702188,6793,6793,0,0,1.061484,0.4887943144582783,0.05416666666666667,13,41.44230769230769,47.78448275862069,49.875,58,60.000547562,4.778620689655172,6.73,ca129a4af3,5,0.0,1.7831405999197663,250000_2_high_steady
44000,66.59,100000,50000,4,steady,33.295,99.885,moderate,3,p100000_w4_moderate_steady_r3,238,1790334414.5240915,7,6.636762,6.372044,5.813625,66.59953428610662,3996,3996,0,0,1.086054,0.32866850896363126,0.0,0,41.56730769230769,44.741379310344826,47.125,58,60.000419565,3.7025862068965516,5.88,ca129a4af3,5,0.0,1.8926241939457087,100000_4_moderate_steady
44000,113.21,50000,25000,4,bursty,56.605,169.815,high,2,p50000_w4_high_bursty_r2,239,1790334581.83409,7,1384.647318,1326.299523,790.565967,95.92760520570806,6793,5869,0,924,1.063057,0.4377147374959457,0.7066993464052288,865,41.38461538461539,45.2521186440678,47.375,59,61.181554438,4.706271186440677,5.83,ca129a4af3,5,0.13602237597526867,7.233200742150818,50000_4_high_bursty
44000,113.21,0,0,4,steady,56.605,169.815,high,5,p0_w4_high_steady_r5,240,1790334754.0491128,7,5.961615,5.718278,5.020266,113.21467718665652,6793,6793,0,0,1.059334,0.4891136237308873,0.0,0,41.09615384615385,47.50646551724138,49.5,58,60.001054358,4.790862068965517,6.73,ca129a4af3,5,0.0,1.7853414175250264,0_4_high_steady
44000,113.21,50000,25000,2,bursty,56.605,169.815,high,3,p50000_w2_high_bursty_r3,241,1790334926.2467837,7,1248.717376,1224.472725,747.792055,95.60702865331275,6793,5845,0,948,1.064631,0.43558638748611567,0.7031888798037612,860,41.43269230769231,45.30084745762712,47.625,59,61.135672579,4.646779661016948,6.67,ca129a4af3,5,0.13955542470189902,7.1298722042961655,50000_2_high_bursty
44000,66.59,10000,5000,2,bursty,33.295,99.885,moderate,1,p10000_w2_moderate_bursty_r1,242,1790335098.455742,7,6.604496,6.244567,5.65101,66.59796898171935,3996,3996,0,0,1.074409,0.3226193278773124,0.045285238188590475,231,41.21153846153846,44.366379310344826,46.75,58,60.001829802,3.5203448275862064,6.67,ca129a4af3,5,0.0,1.8877506292339332,10000_2_moderate_bursty
44000,66.59,250000,125000,4,steady,33.295,99.885,moderate,2,p250000_w4_moderate_steady_r2,243,1790335264.602817,7,6.617162,6.362722,5.805066,66.59888543213289,3996,3996,0,0,1.08236,0.32799313297146054,0.0,0,41.03846153846154,44.14870689655172,46.5,58,60.001004132,3.6837931034482754,7.62,ca129a4af3,5,0.0,1.8896665771240677,250000_4_moderate_steady
44000,113.21,10000,5000,4,bursty,56.605,169.815,high,5,p10000_w4_high_bursty_r5,244,1790335432.10174,7,1329.801467,1243.231829,642.722389,101.60433737167179,6793,6232,0,561,1.058112,0.43859852462724885,0.7347570916204761,4507,40.92307692307692,48.6125,49.75,60,61.335964204,5.112333333333334,6.67,ca129a4af3,5,0.08258501398498454,7.192784937141155,10000_4_high_bursty
44000,113.21,250000,125000,2,bursty,56.605,169.815,high,4,p250000_w2_high_bursty_r4,245,1790335605.9229875,7,710.597277,657.464359,228.61333,112.0341493996559,6793,6793,0,0,1.062706,0.414634446725414,0.5843621399176955,142,41.14423076923077,53.61864406779661,55.75,59,60.633298297,4.337118644067797,5.77,ca129a4af3,5,0.0,6.566105851606604,250000_2_high_bursty
44000,66.59,10000,5000,2,steady,33.295,99.885,moderate,1,p10000_w2_moderate_steady_r1,246,1790335778.0694845,7,6.605078,6.356539,5.804193,66.59910599136093,3996,3996,0,0,1.086684,0.3273200318836028,0.049491751374770875,297,41.40384615384615,44.51077586206897,46.75,58,60.000805424,3.704827586206897,6.67,ca129a4af3,5,0.0,1.8878387471399878,10000_2_moderate_steady
44000,113.21,50000,25000,1,steady,56.605,169.815,high,5,p50000_w1_high_steady_r5,247,1790335944.2338269,7,7.464328,5.818965,5.030062,113.21600622298129,6793,6793,0,0,1.05693,0.49001154748334974,0.3541666666666667,425,41.15384615384615,47.42456896551724,49.5,58,60.000350009,4.826551724137932,5.66,ca129a4af3,5,0.0,2.0101354068453308,50000_1_high_steady
44000,113.21,250000,125000,1,bursty,56.605,169.815,high,3,p250000_w1_high_bursty_r3,248,1790336115.682394,7,494.909173,450.909094,161.565433,112.44359694333563,6793,6793,0,0,1.059529,0.40923359591990505,0.5619834710743802,136,41.40384615384615,58.720338983050844,61.875,59,60.412510669,4.291186440677966,5.83,ca129a4af3,5,0.0,6.204374256843655,250000_1_high_bursty
44000,113.21,10000,5000,4,bursty,56.605,169.815,high,4,p10000_w4_high_bursty_r4,249,1790336298.938234,7,1179.859668,1126.592371,583.481298,104.30283061021159,6793,6373,0,420,1.060577,0.4242697057886287,0.6714122074946817,4103,41.52884615384615,49.815677966101696,51.375,59,61.100930461,5.202711864406781,8.41,ca129a4af3,5,0.06182835271603121,7.073150784963793,10000_4_high_bursty
44000,66.59,100000,50000,4,bursty,33.295,99.885,moderate,5,p100000_w4_moderate_bursty_r5,250,1790336476.0509586,7,6.489344,6.248225,5.669005,66.59880775480346,3996,3996,0,0,1.078345,0.32313868008541713,0.0033333333333333335,2,41.50961538461539,44.72198275862069,47.25,58,60.001074114,3.4963793103448277,5.71,ca129a4af3,5,0.0,1.87016144702478,100000_4_moderate_bursty
44000,113.21,10000,5000,1,steady,56.605,169.815,high,2,p10000_w1_high_steady_r2,251,1790336642.1810896,7,51.263314,14.004973,5.647515,113.20961030222239,6793,6793,0,0,1.059748,0.4883734346858533,0.6567238793534411,3941,41.18269230769231,47.7823275862069,50.0,58,60.003739805,5.106206896551724,4.85,ca129a4af3,5,0.0,3.936975369645996,10000_1_high_steady
44000,113.21,10000,5000,1,bursty,56.605,169.815,high,3,p10000_w1_high_bursty_r3,252,1790336814.328796,7,1069.400584,1039.573645,547.0831,103.91708186896041,6793,6338,0,455,1.062311,0.41912661997466444,0.6685245901639344,4078,41.50961538461539,51.309322033898304,52.75,59,60.990935138,4.817796610169492,8.74,ca129a4af3,5,0.06698071544236714,6.974853568615099,10000_1_high_bursty
44000,66.59,250000,125000,1,steady,33.295,99.885,moderate,1,p250000_w1_moderate_steady_r1,253,1790336986.4331334,7,6.598825,6.322945,5.798265,66.59956327780378,3996,3996,0,0,1.088945,0.32716496626507596,0.0,0,41.63461538461539,44.71120689655172,47.0,58,60.000393446,3.6941379310344833,5.71,ca129a4af3,5,0.0,1.886891602880074,250000_1_moderate_steady
44000,66.59,0,0,2,bursty,33.295,99.885,moderate,1,p0_w2_moderate_bursty_r1,254,1790337152.5948553,7,6.45696,6.239881,5.655331,66.59803993643712,3996,3996,0,0,1.081515,0.3229313042405996,0.0,0,41.375,44.61422413793103,47.25,58,60.001765875,3.4763793103448277,4.81,ca129a4af3,5,0.0,1.8651586187978226,0_2_moderate_bursty
44000,66.59,100000,50000,2,bursty,33.295,99.885,moderate,3,p100000_w2_moderate_bursty_r3,255,1790337323.7205706,7,6.567234,6.334828,5.741605,66.59786456611184,3996,3996,0,0,1.067912,0.32483042718452115,0.006666666666666667,4,41.00961538461539,44.446120689655174,47.0,58,60.001923876,3.544310344827586,4.81,ca129a4af3,5,0.0,1.8820927392830051,100000_2_moderate_bursty
44000,66.59,250000,125000,1,bursty,33.295,99.885,moderate,1,p250000_w1_moderate_bursty_r1,256,1790337489.7582204,7,6.492335,6.268576,5.672138,66.59843892593173,3996,3996,0,0,1.076064,0.32219677753240344,0.0,0,41.08653846153846,44.349137931034484,46.75,58,60.001406406,3.4862068965517246,6.54,ca129a4af3,5,0.0,1.8706222502926662,250000_1_moderate_bursty
44000,113.21,100000,50000,2,steady,56.605,169.815,high,1,p100000_w2_high_steady_r1,257,1790337655.8781562,7,6.095051,5.73481,5.015498,113.21612228203816,6793,6793,0,0,1.057106,0.48923442166061626,0.175,105,40.96153846153846,47.27370689655172,49.125,58,60.000288502,4.803620689655172,6.8,ca129a4af3,5,0.0,1.8074771304125834,100000_2_high_steady
44000,66.59,10000,5000,4,steady,33.295,99.885,moderate,1,p10000_w4_moderate_steady_r1,258,1790337826.8927205,7,6.598953,6.368922,5.828833,66.59925449238516,3996,3996,0,0,1.088937,0.3286949852318148,0.05132477920346609,308,41.27884615384615,44.30603448275862,46.625,58,60.000671636,3.7086206896551728,6.73,ca129a4af3,5,0.0,1.8869110000846647,10000_4_moderate_steady
44000,113.21,250000,125000,1,steady,56.605,169.815,high,4,p250000_w1_high_steady_r4,259,1790337992.980226,7,5.973667,5.713048,4.995589,113.21576845804603,6793,6793,0,0,1.058104,0.49023428882140097,0.07468879668049792,18,41.0,47.44827586206897,50.5,58,60.000476016,4.812068965517242,6.67,ca129a4af3,5,0.0,1.7873609766935978,250000_1_high_steady
44000,66.59,50000,25000,1,steady,33.295,99.885,moderate,4,p50000_w1_moderate_steady_r4,260,1790338163.972884,7,6.569497,6.364495,5.826754,66.59971966180002,3996,3996,0,0,1.089443,0.32869411903374357,0.0,0,41.28846153846154,44.422413793103445,46.875,58,60.000252558,3.6975862068965517,5.71,ca129a4af3,5,0.0,1.8824372694438778,50000_1_moderate_steady
44000,113.21,250000,125000,4,bursty,56.605,169.815,high,1,p250000_w4_high_bursty_r1,261,1790338330.7199829,7,1105.442582,729.640304,158.174328,112.06843377855807,6793,6793,0,0,1.062666,0.4150257128456679,0.5843621399176955,142,41.16346153846154,53.71398305084746,55.875,59,60.61474914,4.330847457627119,6.73,ca129a4af3,5,0.0,7.0080010604592795,250000_4_high_bursty
44000,66.59,10000,5000,2,steady,33.295,99.885,moderate,3,p10000_w2_moderate_steady_r3,262,1790338533.006977,7,6.6232,6.379204,5.811312,66.59957923939827,3996,3996,0,0,1.086763,0.3279669086999037,0.0506582236293951,304,41.29807692307692,44.49353448275862,46.875,58,60.000379066,3.688103448275862,5.94,ca129a4af3,5,0.0,1.890578636842459,10000_2_moderate_steady
44000,113.21,100000,50000,1,bursty,56.605,169.815,high,1,p100000_w1_high_bursty_r1,263,1790338704.9600575,7,801.851931,753.527022,295.455871,111.7223049579269,6793,6793,0,0,1.05531,0.4168923405871318,0.6167763157894737,375,41.14423076923077,56.41101694915254,58.75,59,60.802540751,4.4116949152542375,6.8,ca129a4af3,5,0.0,6.6869239661329996,100000_1_high_bursty
44000,113.21,100000,50000,4,bursty,56.605,169.815,high,2,p100000_w4_high_bursty_r2,264,1790338878.5992057,7,4312.484715,3727.209897,171.343965,110.61251106466071,6793,6790,2,1,1.062234,0.44092817806491347,0.7182410423452769,441,41.625,50.05,51.25,60,61.385461144,4.652666666666665,7.55,ca129a4af3,5,0.00044163109082879436,8.369269516985508,100000_4_high_bursty
44000,66.59,250000,125000,1,steady,33.295,99.885,moderate,4,p250000_w1_moderate_steady_r4,265,1790339056.8443525,7,6.529972,6.319944,5.797773,66.59961789024233,3996,3996,0,0,1.08771,0.3278013714633497,0.0,0,41.46153846153846,44.685344827586206,47.0,58,60.000344245,3.701206896551724,5.71,ca129a4af3,5,0.0,1.8764026553771558,250000_1_moderate_steady
44000,66.59,10000,5000,4,bursty,33.295,99.885,moderate,5,p10000_w4_moderate_bursty_r5,266,1790339223.0236785,7,6.996253,6.448307,5.723911,66.59780695641619,3996,3996,0,0,1.070485,0.3236769367988351,0.07931236569642508,406,41.44230769230769,44.59698275862069,46.875,58,60.00197578,3.5505172413793105,8.57,ca129a4af3,5,0.0,1.9453747200244838,10000_4_moderate_bursty
44000,113.21,250000,125000,1,steady,56.605,169.815,high,5,p250000_w1_high_steady_r5,267,1790339389.1329007,7,5.984022,5.712603,5.019927,113.21529659364187,6793,6793,0,0,1.058481,0.49001897201343664,0.075,18,41.15384615384615,47.422413793103445,49.25,58,60.000726089,4.791724137931034,6.73,ca129a4af3,5,0.0,1.7890929171360062,250000_1_high_steady
44000,66.59,0,0,4,bursty,33.295,99.885,moderate,3,p0_w4_moderate_bursty_r3,268,1790339560.14708,7,6.565423,6.352553,5.739202,66.59862122983424,3996,3996,0,0,1.074106,0.3242326095868985,0.0,0,41.41346153846154,44.84698275862069,47.125,58,60.001242161,3.5458620689655174,5.71,ca129a4af3,5,0.0,1.8818169382761747,0_4_moderate_bursty
44000,113.21,0,0,4,steady,56.605,169.815,high,4,p0_w4_high_steady_r4,269,1790339726.2715113,7,5.925923,5.699874,5.005775,113.21478280475831,6793,6793,0,0,1.05972,0.48965057108152177,0.0,0,41.22115384615385,47.36206896551724,49.125,58,60.000998383,4.798793103448276,4.76,ca129a4af3,5,0.0,1.779336455479376,0_4_high_steady
44000,113.21,100000,50000,4,steady,56.605,169.815,high,3,p100000_w4_high_steady_r3,270,1790339897.2913566,7,6.007624,5.755426,5.030052,113.21577598117466,6793,6793,0,0,1.059433,0.4878487403336018,0.16,96,41.59615384615385,47.88577586206897,49.75,58,60.000472029,4.8051724137931044,6.6,ca129a4af3,5,0.0,1.7930293292810517,100000_4_high_steady
44000,113.21,50000,25000,4,steady,56.605,169.815,high,1,p50000_w4_high_steady_r1,271,1790340068.5918355,7,6.947612,5.789524,5.023668,113.21451728716906,6793,6793,0,0,1.060949,0.4877954984320302,0.2833333333333333,340,41.73076923076923,47.8125,48.625,58,60.001139101,4.805862068965517,6.67,ca129a4af3,5,0.0,1.9383980034113824,50000_4_high_steady
44000,113.21,50000,25000,1,bursty,56.605,169.815,high,5,p50000_w1_high_bursty_r5,272,1790340275.6954684,7,1003.268258,996.15961,505.751343,104.41803451853305,6793,6364,0,429,1.063298,0.4235398824027208,0.6472518457752255,789,41.54807692307692,52.40042372881356,53.75,59,60.947326095,4.5662711864406775,9.43,ca129a4af3,5,0.0631532459885176,6.911018207835155,50000_1_high_bursty
44000,113.21,0,0,2,bursty,56.605,169.815,high,3,p0_w2_high_bursty_r3,273,1790340437.859156,7,6.4965,6.187092,4.293832,113.21557936499863,6793,6793,0,0,1.061419,0.44729926053104224,0.0,0,42.31730769230769,51.939655172413794,54.125,58,60.000576229,4.563103448275862,6.73,ca129a4af3,5,0.0,1.871263570340654,0_2_high_bursty
44000,113.21,100000,50000,4,steady,56.605,169.815,high,5,p100000_w4_high_steady_r5,274,1790340613.9570944,7,6.011154,5.742364,5.03616,113.21458705244692,6793,6793,0,0,1.057702,0.48797868281708856,0.15166666666666667,91,42.11538461538461,48.377155172413794,50.5,58,60.001102127,4.790344827586208,4.81,ca129a4af3,5,0.0,1.793616743426068,100000_4_high_steady
44000,113.21,0,0,4,steady,56.605,169.815,high,1,p0_w4_high_steady_r1,275,1790340784.9426613,7,5.933848,5.702372,4.998917,113.2158408420196,6793,6793,0,0,1.058799,0.4866831585197203,0.0,0,42.02884615384615,48.581896551724135,50.375,58,60.000437655,4.8453448275862065,6.67,ca129a4af3,5,0.0,1.7806729064411309,0_4_high_steady
44000,66.59,50000,25000,2,steady,33.295,99.885,moderate,2,p50000_w2_moderate_steady_r2,276,1790340955.9484134,7,6.612597,6.366171,5.828143,66.59964039746167,3996,3996,0,0,1.086293,0.32823323669144944,0.0,0,42.16346153846154,45.484913793103445,47.5,58,60.000323968,3.7253448275862073,15.38,ca129a4af3,5,0.0,1.8889764662639719,50000_2_moderate_steady
44000,66.59,10000,5000,1,steady,33.295,99.885,moderate,4,p10000_w1_moderate_steady_r4,277,1790341122.0429518,7,6.593834,6.368926,5.821077,66.59870097901766,3996,3996,0,0,1.081832,0.32794853812192376,0.04565905682386269,274,41.92307692307692,45.0625,47.375,58,60.001170312,3.6984482758620687,6.73,ca129a4af3,5,0.0,1.8861349699316883,10000_1_moderate_steady
44000,66.59,100000,50000,2,steady,33.295,99.885,moderate,3,p100000_w2_moderate_steady_r3,278,1790341288.1047192,7,6.557073,6.348911,5.807032,66.59890436921442,3996,3996,0,0,1.088218,0.3277698256792434,0.0,0,41.76923076923077,44.92025862068966,47.25,58,60.000987071,3.680344827586207,5.88,ca129a4af3,5,0.0,1.880544314359665,100000_2_moderate_steady
44000,66.59,250000,125000,4,bursty,33.295,99.885,moderate,5,p250000_w4_moderate_bursty_r5,279,1790341449.2301147,7,6.518548,6.276263,5.672429,66.59771283585803,3996,3996,0,0,1.072558,0.3226499247198291,0.0,0,41.79807692307692,44.94396551724138,47.125,58,60.002060579,3.502931034482759,5.77,ca129a4af3,5,0.0,1.874651651750868,250000_4_moderate_bursty
44000,113.21,50000,25000,4,steady,56.605,169.815,high,3,p50000_w4_high_steady_r3,280,1790341615.3926177,7,6.925885,5.797972,5.027217,113.21437533979322,6793,6793,0,0,1.058356,0.4886225793502452,0.31666666666666665,380,41.46153846153846,47.797413793103445,49.75,58,60.00121433,4.797758620689655,6.48,ca129a4af3,5,0.0,1.9352658417418898,50000_4_high_steady
44000,113.21,250000,125000,2,steady,56.605,169.815,high,5,p250000_w2_high_steady_r5,281,1790341786.3553631,7,5.981725,5.715855,5.022135,113.2161240557489,6793,6793,0,0,1.058714,0.48906895753524166,0.07083333333333333,17,41.76923076923077,47.94827586206897,49.75,58,60.000287562,4.768965517241378,4.81,ca129a4af3,5,0.0,1.7887089879039715,250000_2_high_steady
44000,113.21,0,0,4,steady,56.605,169.815,high,3,p0_w4_high_steady_r3,282,1790341957.3704374,7,5.949373,5.710334,4.998506,113.21573186701178,6793,6793,0,0,1.057723,0.4886687509184656,0.0,0,41.83653846153846,48.116379310344826,49.875,58,60.000495408,4.796724137931034,7.55,ca129a4af3,5,0.0,1.7832858358536103,0_4_high_steady
44000,66.59,50000,25000,4,steady,33.295,99.885,moderate,2,p50000_w4_moderate_steady_r2,283,1790342133.403539,7,6.638479,6.390701,5.829048,66.59864099035191,3996,3996,0,0,1.087396,0.3286706372891152,0.0,0,41.89423076923077,45.01724137931034,47.25,58,60.001224358,3.7112068965517238,7.55,ca129a4af3,5,0.0,1.8928828709835983,50000_4_moderate_steady
44000,113.21,10000,5000,1,steady,56.605,169.815,high,4,p10000_w1_high_steady_r4,284,1790342304.5760694,7,14.091893,9.278346,5.416094,113.21424304408012,6793,6793,0,0,1.059627,0.48777730372418554,0.6155,3693,41.64423076923077,48.12068965517241,50.125,58,60.001284444,4.98396551724138,5.83,ca129a4af3,5,0.0,2.6455996674896194,10000_1_high_steady
44000,113.21,0,0,1,bursty,56.605,169.815,high,4,p0_w1_high_bursty_r4,285,1790342480.5724,7,6.474247,6.189481,4.29384,113.21535835187247,6793,6793,0,0,1.058602,0.4475885116237172,0.0,0,41.84615384615385,52.08405172413793,53.875,58,60.000693359,4.580689655172414,6.6,ca129a4af3,5,0.0,1.867832307386702,0_1_high_bursty
44000,113.21,50000,25000,4,bursty,56.605,169.815,high,5,p50000_w4_high_bursty_r5,286,1790342657.852193,7,1381.248823,1319.945507,777.655076,95.95934255553694,6793,5871,0,922,1.064328,0.4367279649761178,0.7058823529411765,864,42.26923076923077,46.07415254237288,48.375,59,61.182161566,4.720338983050848,5.71,ca129a4af3,5,0.13572795524804945,7.230743313139003,50000_4_high_bursty
44000,113.21,50000,25000,4,steady,56.605,169.815,high,2,p50000_w4_high_steady_r2,287,1790342820.0428154,7,6.898633,5.805707,5.033005,113.21462627115999,6793,6793,0,0,1.061005,0.48843410840864326,0.31666666666666665,380,42.20192307692308,48.33620689655172,50.125,58,60.001081342,4.807931034482759,4.81,ca129a4af3,5,0.0,1.9313232760336292,50000_4_high_steady
